user_id,first_credit_date,current_date,income_records,login_records,unusual_operations,total_debt,total_income,consumption_records,loan_records,credit_grade
816,2012-03-26,2023-10-15,"[3072, 5026, 5880]","[14, 14, 10]",[],4036.36,11468.44,"[993, 836, 55]",[],0
817,2012-03-27,2023-10-15,"[3872, 3487, 4751]","[4, 14, 1]",[],5769.51,11454.72,"[174, 653, 489]",[],0
818,2012-03-28,2023-10-15,"[6517, 5290, 7140]","[16, 2, 3]",[],1857.83,23340.27,"[966, 490, 467]",[4964],0
819,2012-03-29,2023-10-15,"[6156, 2035, 6812]","[16, 13, 11]",[],2476.94,15072.77,"[847, 132, 431]",[],0
820,2012-03-30,2023-10-15,"[7170, 7910, 6829]","[14, 1, 2]",[],1946.81,34120.72,"[461, 990, 321]",[],0
821,2012-03-31,2023-10-15,"[2609, 5086, 5778]","[16, 7, 9]",[],2964.16,20103.13,"[952, 225, 877]",[26556],0
822,2012-04-01,2023-10-15,"[2156, 3104, 3835]","[2, 9, 2]",[],11572.97,39247.67,"[336, 907, 817]",[],0
823,2012-04-02,2023-10-15,"[3018, 4155, 6970]","[19, 19, 19]",[],2716.43,22332.62,"[440, 939, 81]",[15314],0
824,2012-04-03,2023-10-15,"[2361, 6266, 2875]","[8, 5, 1]",[],6251.08,31263.17,"[639, 707, 570]",[],1
825,2012-04-04,2023-10-15,"[7897, 5858, 6969]","[13, 10, 2]",[],3010.16,19045.15,"[489, 451, 99]",[4311],1
826,2012-04-05,2023-10-15,"[2512, 7297, 3000]","[8, 6, 6]",[],4394.44,17176.86,"[85, 305, 168]",[35860],0
827,2012-04-06,2023-10-15,"[6870, 4900, 6808]","[18, 15, 14]",[],7289.05,26403.18,"[883, 707, 677]",[],0
828,2012-04-07,2023-10-15,"[3798, 4395, 3985]","[16, 12, 6]",[],4073.64,25530.96,"[297, 634, 366]",[],0
829,2012-04-08,2023-10-15,"[4631, 7984, 6296]","[12, 13, 4]",[],1336.03,18327.04,"[166, 727, 528]",[],0
830,2012-04-09,2023-10-15,"[7930, 4832, 6468]","[13, 15, 4]",['suspicious_login'],1391.6,11209.08,"[654, 885, 161]",[16081],0
831,2012-04-10,2023-10-15,"[6806, 7964, 4709]","[3, 17, 12]",[],1751.47,25189.78,"[656, 115, 244]",[20634],0
832,2012-04-11,2023-10-15,"[4683, 7314, 3736]","[15, 1, 7]",['suspicious_login'],5297.23,29338.47,"[267, 852, 193]",[],0
833,2012-04-12,2023-10-15,"[5930, 2698, 6733]","[9, 3, 18]",[],6247.74,29038.3,"[970, 760, 386]",[],0
834,2012-04-13,2023-10-15,"[6309, 5306, 5928]","[7, 14, 19]",[],7715.83,29873.55,"[625, 441, 316]",[40911],1
835,2012-04-14,2023-10-15,"[5997, 6586, 4470]","[1, 18, 12]",[],2610.08,27504.4,"[248, 949, 659]",[],0
836,2012-04-15,2023-10-15,"[2786, 3570, 6788]","[8, 4, 12]",[],3044.45,21090.11,"[120, 403, 217]",[],0
837,2012-04-16,2023-10-15,"[2318, 5997, 4590]","[14, 6, 10]",[],2246.14,15708.16,"[327, 561, 948]",[],0
838,2012-04-17,2023-10-15,"[2646, 6865, 2093]","[15, 6, 11]",[],1105.25,8396.96,"[552, 126, 801]",[],0
839,2012-04-18,2023-10-15,"[2271, 4992, 2137]","[16, 5, 12]",[],3187.75,29071.41,"[672, 371, 118]",[],0
840,2012-04-19,2023-10-15,"[4646, 4572, 5479]","[7, 7, 13]",['suspicious_login'],5128.94,25002.13,"[666, 648, 198]",[],0
841,2012-04-20,2023-10-15,"[3895, 2414, 5776]","[10, 1, 11]",['suspicious_login'],4479.87,15056.29,"[450, 826, 965]",[30759],0
842,2012-04-21,2023-10-15,"[2241, 3168, 3126]","[2, 19, 6]",[],7736.02,23469.16,"[781, 884, 889]",[42212],0
843,2012-04-22,2023-10-15,"[4914, 5205, 4426]","[17, 9, 12]",[],2868.09,21860.03,"[918, 996, 879]",[11613],0
844,2012-04-23,2023-10-15,"[6446, 5400, 3351]","[7, 13, 15]",[],5716.11,37863.38,"[294, 666, 554]",[22312],0
845,2012-04-24,2023-10-15,"[7858, 3389, 3082]","[14, 13, 3]",[],2333.29,16653.66,"[948, 878, 856]",[],0
846,2012-04-25,2023-10-15,"[3313, 2822, 2947]","[1, 9, 3]",[],3526.67,22910.19,"[413, 167, 300]",[],0
847,2012-04-26,2023-10-15,"[3557, 5684, 2726]","[5, 7, 13]",[],2439.34,24841.84,"[982, 286, 51]",[],0
848,2012-04-27,2023-10-15,"[3760, 3135, 3882]","[17, 9, 4]",[],3038.84,23270.28,"[819, 901, 466]",[],0
849,2012-04-28,2023-10-15,"[2268, 3063, 4283]","[1, 8, 10]",[],2488.29,16712.55,"[365, 857, 829]",[],0
850,2012-04-29,2023-10-15,"[7990, 7240, 7795]","[15, 16, 8]",[],5244.41,16015.97,"[972, 347, 94]",[],1
851,2012-04-30,2023-10-15,"[3059, 4230, 2561]","[10, 7, 8]",[],2308.42,17728.33,"[552, 143, 847]",[],0
852,2012-05-01,2023-10-15,"[7675, 7701, 3748]","[18, 7, 7]",[],1622.22,33401.1,"[483, 649, 914]",[],1
853,2012-05-02,2023-10-15,"[4459, 7592, 4416]","[12, 10, 4]",[],4784.93,29549.26,"[629, 867, 100]",[],0
854,2012-05-03,2023-10-15,"[3206, 2244, 4011]","[13, 15, 8]",[],3075.67,35232.56,"[74, 934, 656]",[],1
855,2012-05-04,2023-10-15,"[6611, 2306, 3025]","[6, 5, 6]",[],2346.28,23365.6,"[961, 715, 981]",[27842],0
856,2012-05-05,2023-10-15,"[2419, 6356, 7890]","[1, 3, 1]",[],4019.79,15308.27,"[326, 368, 756]",[],0
857,2012-05-06,2023-10-15,"[5649, 5638, 4816]","[5, 12, 16]",[],2203.33,30467.45,"[427, 870, 469]",[],0
858,2012-05-07,2023-10-15,"[7105, 3859, 2571]","[13, 3, 13]",[],1930.82,22917.94,"[713, 51, 169]",[],0
859,2012-05-08,2023-10-15,"[7219, 2421, 3145]","[10, 13, 12]",[],4814.1,26163.39,"[541, 400, 702]",[],0
860,2012-05-09,2023-10-15,"[2282, 5308, 6293]","[11, 16, 18]",['suspicious_login'],3724.07,15367.38,"[395, 234, 643]",[],1
861,2012-05-10,2023-10-15,"[5125, 7237, 6645]","[11, 12, 9]",[],4021.08,18051.32,"[500, 696, 426]",[],0
862,2012-05-11,2023-10-15,"[6885, 5052, 5381]","[8, 10, 12]",[],6965.7,15137.43,"[242, 385, 224]",[],0
863,2012-05-12,2023-10-15,"[5247, 4929, 7401]","[18, 4, 5]",[],3991.51,18190.06,"[784, 432, 150]",[],0
864,2012-05-13,2023-10-15,"[6838, 6375, 2643]","[16, 14, 8]",[],4662.8,21994.85,"[224, 964, 54]",[],1
865,2012-05-14,2023-10-15,"[5084, 5422, 7476]","[16, 5, 7]",[],7229.65,19497.57,"[294, 222, 303]",[],0
866,2012-05-15,2023-10-15,"[4368, 3158, 7576]","[9, 18, 4]",[],2819.25,22915.22,"[866, 745, 482]",[],0
867,2012-05-16,2023-10-15,"[5861, 3586, 6594]","[17, 17, 7]",[],1600.67,26929.42,"[243, 552, 832]",[],0
868,2012-05-17,2023-10-15,"[5356, 5487, 5352]","[13, 19, 17]",[],925.51,17154.34,"[492, 620, 679]",[13360],0
869,2012-05-18,2023-10-15,"[7855, 5725, 6811]","[15, 13, 4]",[],3032.1,17604.09,"[113, 383, 896]",[],0
870,2012-05-19,2023-10-15,"[4347, 3372, 6061]","[17, 18, 6]",[],1949.86,18309.29,"[378, 611, 559]",[4390],0
871,2012-05-20,2023-10-15,"[2927, 5656, 5256]","[10, 4, 16]",[],4895.55,25566.54,"[100, 625, 200]",[],1
872,2012-05-21,2023-10-15,"[5333, 6633, 6647]","[16, 4, 7]",[],3530.38,25478.75,"[700, 391, 160]",[],0
873,2012-05-22,2023-10-15,"[5554, 5233, 4691]","[7, 18, 15]",[],1104.58,19284.78,"[693, 457, 191]",[33937],0
874,2012-05-23,2023-10-15,"[2085, 6127, 3820]","[6, 5, 12]",[],613.42,27860.38,"[317, 708, 994]",[37733],0
875,2012-05-24,2023-10-15,"[7453, 7363, 6693]","[19, 18, 1]",[],943.18,41204.75,"[741, 754, 298]",[],0
876,2012-05-25,2023-10-15,"[5191, 3210, 7221]","[16, 3, 4]",[],1175.18,24501.39,"[950, 745, 478]",[],0
877,2012-05-26,2023-10-15,"[3218, 7184, 6581]","[19, 13, 8]",[],11130.19,12429.14,"[153, 230, 98]",[5691],0
878,2012-05-27,2023-10-15,"[7084, 7919, 2213]","[6, 10, 17]",[],1615.5,15520.87,"[371, 54, 786]",[],1
879,2012-05-28,2023-10-15,"[5245, 7936, 3100]","[14, 18, 18]",[],2580.41,23180.34,"[325, 407, 153]",[],0
880,2012-05-29,2023-10-15,"[4931, 4040, 7818]","[13, 17, 4]",[],3839.43,17469.56,"[298, 380, 153]",[],0
881,2012-05-30,2023-10-15,"[2375, 5136, 6495]","[2, 18, 11]",[],3377.46,50748.83,"[984, 429, 748]",[],0
882,2012-05-31,2023-10-15,"[6385, 2376, 5246]","[2, 12, 3]",[],2675.06,13817.36,"[414, 482, 139]",[],0
883,2012-06-01,2023-10-15,"[4161, 3258, 5777]","[7, 2, 12]",['suspicious_login'],3040.91,44743.37,"[287, 368, 543]",[6595],1
884,2012-06-02,2023-10-15,"[7949, 4923, 4757]","[3, 8, 6]",[],3569.45,33379.57,"[262, 879, 215]",[],1
885,2012-06-03,2023-10-15,"[6784, 5938, 7316]","[6, 19, 6]",['suspicious_login'],3807.03,31524.22,"[541, 923, 458]",[29583],0
886,2012-06-04,2023-10-15,"[2297, 6337, 6362]","[3, 15, 14]",[],2530.92,20005.49,"[107, 528, 863]",[],1
887,2012-06-05,2023-10-15,"[5478, 3061, 5975]","[11, 1, 16]",[],3212.12,14008.68,"[475, 53, 265]",[],1
888,2012-06-06,2023-10-15,"[4607, 5139, 4372]","[19, 5, 4]",[],997.7,15758.89,"[796, 423, 461]",[39969],0
889,2012-06-07,2023-10-15,"[4927, 5577, 5030]","[15, 13, 19]",[],3313.29,22539.95,"[206, 861, 224]",[],0
890,2012-06-08,2023-10-15,"[7537, 6478, 4762]","[18, 13, 14]",['suspicious_login'],2094.48,22996.48,"[72, 276, 178]",[19690],0
891,2012-06-09,2023-10-15,"[2211, 6292, 3416]","[14, 17, 3]",[],3733.1,22512.09,"[475, 384, 101]",[],0
892,2012-06-10,2023-10-15,"[3560, 5117, 4686]","[7, 7, 9]",[],3705.48,14668.66,"[324, 410, 435]",[],0
893,2012-06-11,2023-10-15,"[6162, 5689, 7471]","[16, 9, 13]",['suspicious_login'],4021.15,25761.71,"[396, 951, 739]",[],0
894,2012-06-12,2023-10-15,"[6245, 2295, 6535]","[10, 5, 8]",[],3239.44,17805.02,"[641, 814, 198]",[],0
895,2012-06-13,2023-10-15,"[2199, 2751, 6858]","[12, 1, 6]",[],5192.01,15725.65,"[923, 860, 808]",[],0
896,2012-06-14,2023-10-15,"[5942, 3884, 7132]","[14, 17, 11]",[],7891.14,14492.58,"[745, 427, 877]",[],0
897,2012-06-15,2023-10-15,"[7822, 2763, 4321]","[18, 17, 13]",[],1881.66,17098.77,"[447, 886, 823]",[],0
898,2012-06-16,2023-10-15,"[6366, 5685, 2065]","[2, 13, 10]",[],5253.88,20457.7,"[383, 869, 593]",[],0
899,2012-06-17,2023-10-15,"[7599, 4753, 7242]","[10, 17, 7]",[],8745.65,13163.35,"[561, 293, 329]",[],0
900,2012-06-18,2023-10-15,"[4380, 3738, 3681]","[2, 18, 5]",[],3089.17,15169.67,"[329, 395, 783]",[9467],0
901,2012-06-19,2023-10-15,"[3879, 4279, 7328]","[11, 5, 6]",[],4028.56,21525.24,"[629, 755, 271]",[],0
902,2012-06-20,2023-10-15,"[2970, 3468, 4735]","[6, 3, 15]",[],3055.96,22821.2,"[85, 613, 310]",[],0
903,2012-06-21,2023-10-15,"[6750, 2978, 4285]","[10, 19, 16]",[],4144.1,58662.55,"[222, 88, 574]",[12943],0
904,2012-06-22,2023-10-15,"[7466, 5066, 4335]","[6, 19, 5]",[],2242.61,32822.42,"[454, 401, 837]",[],0
905,2012-06-23,2023-10-15,"[6951, 7355, 2435]","[3, 6, 12]",['suspicious_login'],1403.9,24281.66,"[514, 68, 364]",[28078],0
906,2012-06-24,2023-10-15,"[4988, 6713, 6414]","[19, 17, 4]",[],5290.94,13228.31,"[955, 91, 606]",[],0
907,2012-06-25,2023-10-15,"[2932, 6564, 3665]","[14, 4, 3]",['suspicious_login'],3140.56,22650.41,"[481, 556, 728]",[],0
908,2012-06-26,2023-10-15,"[2351, 6308, 3027]","[7, 5, 3]",[],3992.06,17027.47,"[386, 795, 696]",[],0
909,2012-06-27,2023-10-15,"[4205, 4032, 3579]","[5, 2, 9]",[],2822.28,16830.22,"[320, 634, 59]",[],0
910,2012-06-28,2023-10-15,"[7456, 5904, 7758]","[6, 12, 5]",[],3519.08,26369.52,"[884, 578, 748]",[],1
911,2012-06-29,2023-10-15,"[4286, 5252, 6111]","[5, 15, 9]",[],4253.53,28865.64,"[211, 590, 634]",[],0
912,2012-06-30,2023-10-15,"[6657, 5934, 4944]","[2, 11, 19]",[],2044.03,23641.96,"[535, 371, 574]",[37128],1
913,2012-07-01,2023-10-15,"[6352, 7004, 7808]","[13, 12, 1]",[],7211.84,21818.14,"[250, 975, 948]",[],0
914,2012-07-02,2023-10-15,"[5891, 7469, 5336]","[14, 19, 10]",[],2764.32,16102.8,"[432, 635, 291]",[],0
915,2012-07-03,2023-10-15,"[2032, 6221, 3125]","[4, 9, 3]",[],3307.07,27803.04,"[363, 810, 165]",[],0
916,2012-07-04,2023-10-15,"[7997, 5236, 5450]","[19, 19, 2]",[],2885.81,20222.63,"[477, 852, 576]",[],0
917,2012-07-05,2023-10-15,"[2543, 2178, 5956]","[2, 14, 7]",[],2864.24,16038.21,"[328, 873, 154]",[],1
918,2012-07-06,2023-10-15,"[4296, 5238, 4343]","[14, 11, 5]",[],5634.73,35705.96,"[241, 964, 556]",[],0
919,2012-07-07,2023-10-15,"[4300, 2762, 4678]","[10, 2, 7]",[],1825.6,32373.9,"[528, 130, 311]",[],0
920,2012-07-08,2023-10-15,"[7298, 3208, 2147]","[5, 9, 13]",[],1708.07,19609.64,"[402, 354, 816]",[9772],0
921,2012-07-09,2023-10-15,"[6789, 5256, 7408]","[15, 6, 9]",[],9650.16,31917.79,"[577, 504, 242]",[],1
922,2012-07-10,2023-10-15,"[5332, 7376, 6649]","[19, 11, 3]",[],3639.08,26263.11,"[866, 146, 972]",[3470],1
923,2012-07-11,2023-10-15,"[2511, 7669, 3307]","[14, 15, 18]",[],2316.91,12022.75,"[944, 991, 612]",[],0
924,2012-07-12,2023-10-15,"[2265, 5671, 3026]","[5, 13, 7]",[],1754.78,29096.45,"[113, 746, 900]",[23194],0
925,2012-07-13,2023-10-15,"[7681, 6684, 5468]","[1, 18, 2]",[],1322.61,25612.11,"[579, 276, 463]",[],0
926,2012-07-14,2023-10-15,"[2318, 4000, 2584]","[4, 2, 11]",[],1677.78,24827.23,"[197, 530, 123]",[],0
927,2012-07-15,2023-10-15,"[7078, 7986, 3066]","[7, 13, 5]",[],2244.69,22927.73,"[803, 84, 507]",[],0
928,2012-07-16,2023-10-15,"[2305, 5267, 7360]","[18, 4, 7]",[],5350.94,11400.79,"[843, 154, 273]",[35712],0
929,2012-07-17,2023-10-15,"[4303, 7074, 4820]","[7, 8, 7]",[],3497.4,16278.72,"[393, 668, 555]",[],1
930,2012-07-18,2023-10-15,"[7738, 4815, 3480]","[9, 5, 8]",[],1651.54,15553.64,"[324, 74, 191]",[],0
931,2012-07-19,2023-10-15,"[4967, 2272, 5408]","[2, 13, 14]",[],3470.81,20516.43,"[818, 409, 857]",[],0
932,2012-07-20,2023-10-15,"[4186, 4763, 2547]","[9, 19, 6]",[],2764.07,16869.09,"[161, 293, 184]",[20320],0
933,2012-07-21,2023-10-15,"[3825, 5119, 7118]","[8, 18, 13]",[],2736.43,15749.94,"[589, 401, 97]",[],0
934,2012-07-22,2023-10-15,"[5323, 4727, 7265]","[8, 13, 2]",[],5690.28,31800.45,"[118, 951, 638]",[17413],1
935,2012-07-23,2023-10-15,"[6629, 6422, 5671]","[11, 9, 8]",[],3028.04,25355.17,"[710, 768, 913]",[],0
936,2012-07-24,2023-10-15,"[7715, 5173, 7769]","[6, 16, 7]",[],4270.31,22003.86,"[96, 870, 802]",[32491],0
937,2012-07-25,2023-10-15,"[2345, 2781, 3174]","[17, 13, 8]",['suspicious_login'],4313.4,22943.06,"[941, 794, 517]",[],0
938,2012-07-26,2023-10-15,"[6020, 4189, 3580]","[8, 17, 16]",[],3270.7,22417.54,"[817, 136, 510]",[],0
939,2012-07-27,2023-10-15,"[2769, 2756, 2882]","[7, 12, 5]",[],1913.92,18258.62,"[908, 109, 551]",[],0
940,2012-07-28,2023-10-15,"[3415, 4326, 5123]","[18, 8, 19]",[],2042.49,14761.98,"[258, 472, 145]",[],0
941,2012-07-29,2023-10-15,"[3901, 3631, 2380]","[1, 10, 9]",[],2899.59,24337.98,"[435, 935, 494]",[],0
942,2012-07-30,2023-10-15,"[2193, 6954, 5137]","[11, 18, 12]",[],3338.23,18694.01,"[546, 708, 88]",[],0
943,2012-07-31,2023-10-15,"[3575, 5141, 2586]","[7, 13, 17]",[],4373.97,23407.46,"[102, 347, 866]",[],1
944,2012-08-01,2023-10-15,"[6445, 4341, 2083]","[12, 3, 8]",[],2720.53,14459.77,"[961, 843, 307]",[],0
945,2012-08-02,2023-10-15,"[7412, 5486, 3421]","[5, 2, 19]",[],3579.22,19703.65,"[498, 472, 479]",[],1
946,2012-08-03,2023-10-15,"[2828, 5591, 2661]","[4, 4, 5]",[],2263.81,33130.2,"[302, 655, 607]",[],0
947,2012-08-04,2023-10-15,"[7608, 4710, 2237]","[17, 4, 6]",[],2476.16,15762.79,"[245, 570, 959]",[],0
948,2012-08-05,2023-10-15,"[7020, 7741, 7974]","[7, 17, 8]",[],1084.5,19046.85,"[536, 830, 853]",[],0
949,2012-08-06,2023-10-15,"[2564, 3400, 5443]","[17, 12, 2]",[],1339.76,32661.5,"[433, 260, 695]",[],0
950,2012-08-07,2023-10-15,"[2504, 6244, 4698]","[8, 8, 5]",['suspicious_login'],2352.96,13995.76,"[250, 728, 578]",[],0
951,2012-08-08,2023-10-15,"[5977, 3178, 3873]","[1, 1, 7]",[],2160.73,17123.72,"[596, 143, 621]",[],0
952,2012-08-09,2023-10-15,"[4298, 4262, 4541]","[19, 8, 11]",[],2698.68,17201.74,"[621, 140, 73]",[],0
953,2012-08-10,2023-10-15,"[2413, 4734, 5818]","[10, 10, 9]",[],4600.05,18003.45,"[619, 595, 606]",[46233],0
954,2012-08-11,2023-10-15,"[3345, 4777, 7598]","[18, 12, 9]",[],2329.42,15853.68,"[463, 228, 140]",[],0
955,2012-08-12,2023-10-15,"[4184, 3130, 7901]","[2, 10, 7]",[],1679.69,36335.8,"[921, 76, 802]",[45052],1
956,2012-08-13,2023-10-15,"[5213, 5755, 7337]","[14, 5, 18]",[],4248.73,24945.16,"[767, 898, 900]",[48115],0
957,2012-08-14,2023-10-15,"[7021, 7513, 7376]","[10, 16, 12]",['suspicious_login'],2141.83,30176.1,"[178, 113, 626]",[],0
958,2012-08-15,2023-10-15,"[7642, 3516, 4947]","[16, 6, 19]",[],3538.53,27811.8,"[382, 634, 525]",[10840],0
959,2012-08-16,2023-10-15,"[3607, 7427, 3271]","[8, 11, 11]",['suspicious_login'],5102.61,29488.39,"[823, 733, 190]",[],0
960,2012-08-17,2023-10-15,"[2130, 7682, 5418]","[11, 1, 2]",[],1247.2,18348.72,"[926, 614, 600]",[],0
961,2012-08-18,2023-10-15,"[3174, 7314, 3163]","[14, 16, 10]",[],2447.1,28172.96,"[385, 241, 496]",[14218],0
962,2012-08-19,2023-10-15,"[7063, 2679, 2004]","[14, 5, 15]",[],1159.46,14217.83,"[310, 849, 321]",[],1
963,2012-08-20,2023-10-15,"[5683, 6351, 4750]","[2, 5, 11]",[],1820.54,23889.42,"[769, 691, 841]",[47140],0
964,2012-08-21,2023-10-15,"[3942, 5040, 3382]","[10, 18, 12]",['suspicious_login'],2424.42,22439.65,"[426, 503, 555]",[],0
965,2012-08-22,2023-10-15,"[4365, 5910, 3904]","[9, 13, 17]",['suspicious_login'],2832.28,15116.33,"[644, 72, 678]",[37346],1
966,2012-08-23,2023-10-15,"[4942, 6999, 4360]","[17, 2, 16]",[],2285.62,23505.71,"[891, 865, 675]",[47753],0
967,2012-08-24,2023-10-15,"[5796, 4791, 5401]","[11, 18, 1]",[],4155.8,15573.71,"[985, 305, 987]",[],0
968,2012-08-25,2023-10-15,"[5433, 4586, 7759]","[6, 9, 2]",[],1442.4,32296.74,"[438, 553, 708]",[],0
969,2012-08-26,2023-10-15,"[6588, 4881, 3658]","[14, 8, 8]",['suspicious_login'],1787.39,29772.2,"[388, 360, 119]",[],0
970,2012-08-27,2023-10-15,"[4193, 7689, 4567]","[12, 5, 6]",[],3248.57,15875.71,"[997, 96, 223]",[38335],0
971,2012-08-28,2023-10-15,"[4842, 2707, 2037]","[1, 7, 1]",[],1858.91,27132.93,"[967, 150, 661]",[20435],0
972,2012-08-29,2023-10-15,"[7159, 6117, 2977]","[13, 6, 18]",[],3199.15,27658.64,"[553, 887, 307]",[],0
973,2012-08-30,2023-10-15,"[3759, 5668, 3043]","[10, 9, 8]",[],2850.53,17187.14,"[536, 750, 187]",[29638],0
974,2012-08-31,2023-10-15,"[5312, 7627, 3124]","[11, 5, 18]",[],6441.62,25859.31,"[894, 462, 237]",[13930],1
975,2012-09-01,2023-10-15,"[7645, 2879, 4757]","[12, 4, 5]",[],4116.26,24847.71,"[891, 526, 591]",[],0
976,2012-09-02,2023-10-15,"[6282, 6098, 2302]","[12, 16, 19]",[],5095.77,36156.99,"[139, 256, 596]",[],0
977,2012-09-03,2023-10-15,"[2342, 5596, 5876]","[15, 13, 16]",[],1161.32,17414.23,"[72, 790, 97]",[],0
978,2012-09-04,2023-10-15,"[4558, 6492, 4771]","[9, 10, 13]",[],3456.5,22715.27,"[478, 927, 819]",[],1
979,2012-09-05,2023-10-15,"[7322, 2937, 7665]","[1, 8, 2]",[],3982.59,17953.91,"[708, 257, 232]",[42600],0
980,2012-09-06,2023-10-15,"[4785, 6511, 7987]","[19, 2, 7]",[],6715.18,20108.64,"[255, 791, 299]",[18035],0
981,2012-09-07,2023-10-15,"[7640, 6247, 7328]","[14, 15, 6]",[],3399.86,24030.78,"[453, 845, 248]",[],0
982,2012-09-08,2023-10-15,"[2518, 3703, 7261]","[4, 10, 17]",[],3067.75,22643.57,"[967, 766, 206]",[41435],0
983,2012-09-09,2023-10-15,"[3119, 7463, 4985]","[4, 18, 12]",[],5080.47,27690.12,"[690, 120, 289]",[12443],0
984,2012-09-10,2023-10-15,"[4752, 4755, 6801]","[3, 13, 8]",[],5673.9,23319.01,"[537, 383, 106]",[33740],0
985,2012-09-11,2023-10-15,"[5498, 3323, 3253]","[6, 18, 18]",[],7551.98,19528.35,"[81, 711, 902]",[],0
986,2012-09-12,2023-10-15,"[7436, 5316, 3442]","[15, 4, 11]",[],1780.43,22693.18,"[601, 529, 316]",[],0
987,2012-09-13,2023-10-15,"[4908, 2667, 2592]","[16, 15, 8]",[],9141.85,35656.29,"[866, 585, 338]",[42476],0
988,2012-09-14,2023-10-15,"[5972, 4132, 5870]","[7, 7, 9]",[],2533.85,40949.16,"[461, 557, 767]",[],1
989,2012-09-15,2023-10-15,"[5737, 3755, 5198]","[15, 16, 13]",[],3343.69,23494.83,"[107, 56, 102]",[28031],0
990,2012-09-16,2023-10-15,"[7157, 4918, 2936]","[12, 12, 19]",[],1183.77,13947.46,"[520, 793, 203]",[],0
991,2012-09-17,2023-10-15,"[3090, 3344, 2725]","[9, 8, 6]",[],2351.82,16517.26,"[391, 419, 777]",[],0
992,2012-09-18,2023-10-15,"[5887, 7222, 7406]","[2, 7, 10]",[],3559.56,38246.69,"[306, 337, 317]",[],0
993,2012-09-19,2023-10-15,"[4643, 6447, 3940]","[19, 7, 12]",[],2692.5,15515.22,"[456, 112, 511]",[],0
994,2012-09-20,2023-10-15,"[7105, 4932, 3000]","[6, 11, 10]",[],2063.23,30358.8,"[966, 422, 945]",[],1
995,2012-09-21,2023-10-15,"[6323, 6511, 2403]","[3, 11, 2]",[],3781.82,19542.3,"[521, 991, 331]",[],0
996,2012-09-22,2023-10-15,"[7277, 7660, 5754]","[16, 5, 1]",[],3799.49,35803.19,"[510, 548, 526]",[],0
997,2012-09-23,2023-10-15,"[6206, 5768, 6734]","[10, 13, 14]",[],1696.85,17673.19,"[890, 927, 979]",[41053],0
998,2012-09-24,2023-10-15,"[4146, 5746, 3067]","[13, 18, 9]",[],1976.57,33433.56,"[680, 596, 212]",[],0
999,2012-09-25,2023-10-15,"[3772, 4779, 7730]","[17, 13, 15]",['suspicious_login'],3468.32,23408.52,"[241, 102, 144]",[],0
1000,2012-09-26,2023-10-15,"[5000, 3405, 2562]","[18, 16, 11]",['suspicious_login'],3482.04,21408.28,"[266, 433, 473]",[20161],1
